cluster_id,risk_score,action,top_reasons,cluster_size,total_bonus_at_stake,policy_version,timestamp
comp_1491,0.0,RELEASE,"[{'feature': 'instrument_reuse_ratio', 'value': 0.2, 'model_importance': 0.3574}, {'feature': 'cluster_size', 'value': 1.0, 'model_importance': 0.2892}, {'feature': 'n_referral_edges', 'value': 0.0, 'model_importance': 0.2081}, {'feature': 'device_reuse_ratio', 'value': 0.015, 'model_importance': 0.0581}]",1,491.8127104447023,1.0-autonomous,1788444328.0460286
comp_1492,0.0,RELEASE,"[{'feature': 'instrument_reuse_ratio', 'value': 0.105, 'model_importance': 0.3574}, {'feature': 'cluster_size', 'value': 1.0, 'model_importance': 0.2892}, {'feature': 'n_referral_edges', 'value': 0.0, 'model_importance': 0.2081}, {'feature': 'device_reuse_ratio', 'value': 0.0, 'model_importance': 0.0581}]",1,375.2699687976817,1.0-autonomous,1788444328.0601006
comp_1493,1.0,BLOCK_BONUS,"[{'feature': 'instrument_reuse_ratio', 'value': 0.649, 'model_importance': 0.3574}, {'feature': 'cluster_size', 'value': 5.0, 'model_importance': 0.2892}, {'feature': 'n_referral_edges', 'value': 4.0, 'model_importance': 0.2081}, {'feature': 'device_reuse_ratio', 'value': 0.238, 'model_importance': 0.0581}]",5,1045.6661239643738,1.0-autonomous,1788444328.0695045
comp_1494,0.0,RELEASE,"[{'feature': 'instrument_reuse_ratio', 'value': 0.04, 'model_importance': 0.3574}, {'feature': 'cluster_size', 'value': 1.0, 'model_importance': 0.2892}, {'feature': 'n_referral_edges', 'value': 0.0, 'model_importance': 0.2081}, {'feature': 'device_reuse_ratio', 'value': 0.023, 'model_importance': 0.0581}]",1,404.2966639818592,1.0-autonomous,1788444328.0787008
comp_1495,0.0,RELEASE,"[{'feature': 'instrument_reuse_ratio', 'value': 0.082, 'model_importance': 0.3574}, {'feature': 'cluster_size', 'value': 1.0, 'model_importance': 0.2892}, {'feature': 'n_referral_edges', 'value': 0.0, 'model_importance': 0.2081}, {'feature': 'device_reuse_ratio', 'value': 0.0, 'model_importance': 0.0581}]",1,295.655980291179,1.0-autonomous,1788444328.088312
comp_1496,0.0,RELEASE,"[{'feature': 'instrument_reuse_ratio', 'value': 0.0, 'model_importance': 0.3574}, {'feature': 'cluster_size', 'value': 1.0, 'model_importance': 0.2892}, {'feature': 'n_referral_edges', 'value': 0.0, 'model_importance': 0.2081}, {'feature': 'device_reuse_ratio', 'value': 0.0, 'model_importance': 0.0581}]",1,266.63523587578493,1.0-autonomous,1788444328.1025634
comp_1497,0.0,RELEASE,"[{'feature': 'instrument_reuse_ratio', 'value': 0.414, 'model_importance': 0.3574}, {'feature': 'cluster_size', 'value': 1.0, 'model_importance': 0.2892}, {'feature': 'n_referral_edges', 'value': 0.0, 'model_importance': 0.2081}, {'feature': 'device_reuse_ratio', 'value': 0.088, 'model_importance': 0.0581}]",1,58.715292094327744,1.0-autonomous,1788444328.1133626
comp_1498,0.0,RELEASE,"[{'feature': 'instrument_reuse_ratio', 'value': 0.052, 'model_importance': 0.3574}, {'feature': 'cluster_size', 'value': 1.0, 'model_importance': 0.2892}, {'feature': 'n_referral_edges', 'value': 0.0, 'model_importance': 0.2081}, {'feature': 'device_reuse_ratio', 'value': 0.0, 'model_importance': 0.0581}]",1,200.60306093020083,1.0-autonomous,1788444328.1232336
comp_1499,0.0,RELEASE,"[{'feature': 'instrument_reuse_ratio', 'value': 0.022, 'model_importance': 0.3574}, {'feature': 'cluster_size', 'value': 1.0, 'model_importance': 0.2892}, {'feature': 'n_referral_edges', 'value': 0.0, 'model_importance': 0.2081}, {'feature': 'device_reuse_ratio', 'value': 0.074, 'model_importance': 0.0581}]",1,136.16927380439557,1.0-autonomous,1788444328.1341588
comp_15,0.0,RELEASE,"[{'feature': 'instrument_reuse_ratio', 'value': 0.22, 'model_importance': 0.3574}, {'feature': 'cluster_size', 'value': 1.0, 'model_importance': 0.2892}, {'feature': 'n_referral_edges', 'value': 0.0, 'model_importance': 0.2081}, {'feature': 'device_reuse_ratio', 'value': 0.039, 'model_importance': 0.0581}]",1,152.82024042152815,1.0-autonomous,1788444328.143716
comp_150,0.0,RELEASE,"[{'feature': 'instrument_reuse_ratio', 'value': 0.0, 'model_importance': 0.3574}, {'feature': 'cluster_size', 'value': 4.0, 'model_importance': 0.2892}, {'feature': 'n_referral_edges', 'value': 3.0, 'model_importance': 0.2081}, {'feature': 'device_reuse_ratio', 'value': 0.295, 'model_importance': 0.0581}]",4,1389.3095675488958,1.0-autonomous,1788444328.1516006
comp_1500,0.0,RELEASE,"[{'feature': 'instrument_reuse_ratio', 'value': 0.004, 'model_importance': 0.3574}, {'feature': 'cluster_size', 'value': 1.0, 'model_importance': 0.2892}, {'feature': 'n_referral_edges', 'value': 0.0, 'model_importance': 0.2081}, {'feature': 'device_reuse_ratio', 'value': 0.061, 'model_importance': 0.0581}]",1,291.3939878400422,1.0-autonomous,1788444328.1588898
comp_1501,0.0,RELEASE,"[{'feature': 'instrument_reuse_ratio', 'value': 0.0, 'model_importance': 0.3574}, {'feature': 'cluster_size', 'value': 5.0, 'model_importance': 0.2892}, {'feature': 'n_referral_edges', 'value': 4.0, 'model_importance': 0.2081}, {'feature': 'device_reuse_ratio', 'value': 0.0, 'model_importance': 0.0581}]",5,1494.3287930038211,1.0-autonomous,1788444328.1743524
comp_1502,0.0,RELEASE,"[{'feature': 'instrument_reuse_ratio', 'value': 0.008, 'model_importance': 0.3574}, {'feature': 'cluster_size', 'value': 1.0, 'model_importance': 0.2892}, {'feature': 'n_referral_edges', 'value': 0.0, 'model_importance': 0.2081}, {'feature': 'device_reuse_ratio', 'value': 0.0, 'model_importance': 0.0581}]",1,221.6812228470567,1.0-autonomous,1788444328.1863644
comp_1503,0.0,RELEASE,"[{'feature': 'instrument_reuse_ratio', 'value': 0.194, 'model_importance': 0.3574}, {'feature': 'cluster_size', 'value': 4.0, 'model_importance': 0.2892}, {'feature': 'n_referral_edges', 'value': 3.0, 'model_importance': 0.2081}, {'feature': 'device_reuse_ratio', 'value': 0.102, 'model_importance': 0.0581}]",4,1054.8111420255495,1.0-autonomous,1788444328.199454
comp_1504,0.0,RELEASE,"[{'feature': 'instrument_reuse_ratio', 'value': 0.089, 'model_importance': 0.3574}, {'feature': 'cluster_size', 'value': 1.0, 'model_importance': 0.2892}, {'feature': 'n_referral_edges', 'value': 0.0, 'model_importance': 0.2081}, {'feature': 'device_reuse_ratio', 'value': 0.069, 'model_importance': 0.0581}]",1,323.4016260121745,1.0-autonomous,1788444328.2083738
comp_1505,0.0,RELEASE,"[{'feature': 'instrument_reuse_ratio', 'value': 0.0, 'model_importance': 0.3574}, {'feature': 'cluster_size', 'value': 1.0, 'model_importance': 0.2892}, {'feature': 'n_referral_edges', 'value': 0.0, 'model_importance': 0.2081}, {'feature': 'device_reuse_ratio', 'value': 0.033, 'model_importance': 0.0581}]",1,500.632174436232,1.0-autonomous,1788444328.2223694
comp_1506,0.0,RELEASE,"[{'feature': 'instrument_reuse_ratio', 'value': 0.0, 'model_importance': 0.3574}, {'feature': 'cluster_size', 'value': 1.0, 'model_importance': 0.2892}, {'feature': 'n_referral_edges', 'value': 0.0, 'model_importance': 0.2081}, {'feature': 'device_reuse_ratio', 'value': 0.0, 'model_importance': 0.0581}]",1,328.188696585435,1.0-autonomous,1788444328.2304375
comp_1507,0.0,RELEASE,"[{'feature': 'instrument_reuse_ratio', 'value': 0.0, 'model_importance': 0.3574}, {'feature': 'cluster_size', 'value': 3.0, 'model_importance': 0.2892}, {'feature': 'n_referral_edges', 'value': 2.0, 'model_importance': 0.2081}, {'feature': 'device_reuse_ratio', 'value': 0.419, 'model_importance': 0.0581}]",3,604.5586757467909,1.0-autonomous,1788444328.2432206
comp_1508,0.0,RELEASE,"[{'feature': 'instrument_reuse_ratio', 'value': 0.0, 'model_importance': 0.3574}, {'feature': 'cluster_size', 'value': 1.0, 'model_importance': 0.2892}, {'feature': 'n_referral_edges', 'value': 0.0, 'model_importance': 0.2081}, {'feature': 'device_reuse_ratio', 'value': 0.187, 'model_importance': 0.0581}]",1,389.0372363697453,1.0-autonomous,1788444328.2469563
comp_1509,0.0,RELEASE,"[{'feature': 'instrument_reuse_ratio', 'value': 0.125, 'model_importance': 0.3574}, {'feature': 'cluster_size', 'value': 5.0, 'model_importance': 0.2892}, {'feature': 'n_referral_edges', 'value': 4.0, 'model_importance': 0.2081}, {'feature': 'device_reuse_ratio', 'value': 0.162, 'model_importance': 0.0581}]",5,804.1348403159456,1.0-autonomous,1788444328.2631166
comp_151,0.0,RELEASE,"[{'feature': 'instrument_reuse_ratio', 'value': 0.15, 'model_importance': 0.3574}, {'feature': 'cluster_size', 'value': 1.0, 'model_importance': 0.2892}, {'feature': 'n_referral_edges', 'value': 0.0, 'model_importance': 0.2081}, {'feature': 'device_reuse_ratio', 'value': 0.037, 'model_importance': 0.0581}]",1,220.9825120266885,1.0-autonomous,1788444328.2743137
comp_1510,0.0,RELEASE,"[{'feature': 'instrument_reuse_ratio', 'value': 0.109, 'model_importance': 0.3574}, {'feature': 'cluster_size', 'value': 1.0, 'model_importance': 0.2892}, {'feature': 'n_referral_edges', 'value': 0.0, 'model_importance': 0.2081}, {'feature': 'device_reuse_ratio', 'value': 0.0, 'model_importance': 0.0581}]",1,247.69382902095023,1.0-autonomous,1788444328.2823367
comp_1511,0.0,RELEASE,"[{'feature': 'instrument_reuse_ratio', 'value': 0.027, 'model_importance': 0.3574}, {'feature': 'cluster_size', 'value': 4.0, 'model_importance': 0.2892}, {'feature': 'n_referral_edges', 'value': 3.0, 'model_importance': 0.2081}, {'feature': 'device_reuse_ratio', 'value': 0.401, 'model_importance': 0.0581}]",4,1238.686968071664,1.0-autonomous,1788444328.2909603
comp_1512,0.0,RELEASE,"[{'feature': 'instrument_reuse_ratio', 'value': 0.0, 'model_importance': 0.3574}, {'feature': 'cluster_size', 'value': 1.0, 'model_importance': 0.2892}, {'feature': 'n_referral_edges', 'value': 0.0, 'model_importance': 0.2081}, {'feature': 'device_reuse_ratio', 'value': 0.0, 'model_importance': 0.0581}]",1,253.93801235675485,1.0-autonomous,1788444328.3021033
comp_1513,0.0,RELEASE,"[{'feature': 'instrument_reuse_ratio', 'value': 0.084, 'model_importance': 0.3574}, {'feature': 'cluster_size', 'value': 1.0, 'model_importance': 0.2892}, {'feature': 'n_referral_edges', 'value': 0.0, 'model_importance': 0.2081}, {'feature': 'device_reuse_ratio', 'value': 0.0, 'model_importance': 0.0581}]",1,111.20744128432146,1.0-autonomous,1788444328.3179488
comp_1514,0.0,RELEASE,"[{'feature': 'instrument_reuse_ratio', 'value': 0.307, 'model_importance': 0.3574}, {'feature': 'cluster_size', 'value': 2.0, 'model_importance': 0.2892}, {'feature': 'n_referral_edges', 'value': 1.0, 'model_importance': 0.2081}, {'feature': 'device_reuse_ratio', 'value': 0.06, 'model_importance': 0.0581}]",2,1022.3156121720572,1.0-autonomous,1788444328.329877
comp_1515,0.0,RELEASE,"[{'feature': 'instrument_reuse_ratio', 'value': 0.033, 'model_importance': 0.3574}, {'feature': 'cluster_size', 'value': 1.0, 'model_importance': 0.2892}, {'feature': 'n_referral_edges', 'value': 0.0, 'model_importance': 0.2081}, {'feature': 'device_reuse_ratio', 'value': 0.0, 'model_importance': 0.0581}]",1,209.60066993801112,1.0-autonomous,1788444328.3421066
comp_1516,0.0,RELEASE,"[{'feature': 'instrument_reuse_ratio', 'value': 0.012, 'model_importance': 0.3574}, {'feature': 'cluster_size', 'value': 1.0, 'model_importance': 0.2892}, {'feature': 'n_referral_edges', 'value': 0.0, 'model_importance': 0.2081}, {'feature': 'device_reuse_ratio', 'value': 0.0, 'model_importance': 0.0581}]",1,125.12739976701069,1.0-autonomous,1788444328.3590894
comp_1517,0.0,RELEASE,"[{'feature': 'instrument_reuse_ratio', 'value': 0.0, 'model_importance': 0.3574}, {'feature': 'cluster_size', 'value': 1.0, 'model_importance': 0.2892}, {'feature': 'n_referral_edges', 'value': 0.0, 'model_importance': 0.2081}, {'feature': 'device_reuse_ratio', 'value': 0.0, 'model_importance': 0.0581}]",1,110.38291576736256,1.0-autonomous,1788444328.3717074
comp_1518,0.0,RELEASE,"[{'feature': 'instrument_reuse_ratio', 'value': 0.0, 'model_importance': 0.3574}, {'feature': 'cluster_size', 'value': 1.0, 'model_importance': 0.2892}, {'feature': 'n_referral_edges', 'value': 0.0, 'model_importance': 0.2081}, {'feature': 'device_reuse_ratio', 'value': 0.204, 'model_importance': 0.0581}]",1,118.52103224696036,1.0-autonomous,1788444328.3836746
comp_1519,0.0,RELEASE,"[{'feature': 'instrument_reuse_ratio', 'value': 0.0, 'model_importance': 0.3574}, {'feature': 'cluster_size', 'value': 1.0, 'model_importance': 0.2892}, {'feature': 'n_referral_edges', 'value': 0.0, 'model_importance': 0.2081}, {'feature': 'device_reuse_ratio', 'value': 0.0, 'model_importance': 0.0581}]",1,216.2141391328622,1.0-autonomous,1788444328.3915176
comp_152,0.0,RELEASE,"[{'feature': 'instrument_reuse_ratio', 'value': 0.322, 'model_importance': 0.3574}, {'feature': 'cluster_size', 'value': 1.0, 'model_importance': 0.2892}, {'feature': 'n_referral_edges', 'value': 0.0, 'model_importance': 0.2081}, {'feature': 'device_reuse_ratio', 'value': 0.043, 'model_importance': 0.0581}]",1,263.46146296699254,1.0-autonomous,1788444328.4081485
comp_1520,0.0,RELEASE,"[{'feature': 'instrument_reuse_ratio', 'value': 0.0, 'model_importance': 0.3574}, {'feature': 'cluster_size', 'value': 1.0, 'model_importance': 0.2892}, {'feature': 'n_referral_edges', 'value': 0.0, 'model_importance': 0.2081}, {'feature': 'device_reuse_ratio', 'value': 0.28, 'model_importance': 0.0581}]",1,425.2470354172489,1.0-autonomous,1788444328.4176984
comp_1521,0.0,RELEASE,"[{'feature': 'instrument_reuse_ratio', 'value': 0.0, 'model_importance': 0.3574}, {'feature': 'cluster_size', 'value': 1.0, 'model_importance': 0.2892}, {'feature': 'n_referral_edges', 'value': 0.0, 'model_importance': 0.2081}, {'feature': 'device_reuse_ratio', 'value': 0.255, 'model_importance': 0.0581}]",1,194.61912197290025,1.0-autonomous,1788444328.4294546
comp_1522,0.0,RELEASE,"[{'feature': 'instrument_reuse_ratio', 'value': 0.153, 'model_importance': 0.3574}, {'feature': 'cluster_size', 'value': 1.0, 'model_importance': 0.2892}, {'feature': 'n_referral_edges', 'value': 0.0, 'model_importance': 0.2081}, {'feature': 'device_reuse_ratio', 'value': 0.0, 'model_importance': 0.0581}]",1,60.74840813699488,1.0-autonomous,1788444328.449434
comp_1523,0.0,RELEASE,"[{'feature': 'instrument_reuse_ratio', 'value': 0.069, 'model_importance': 0.3574}, {'feature': 'cluster_size', 'value': 2.0, 'model_importance': 0.2892}, {'feature': 'n_referral_edges', 'value': 1.0, 'model_importance': 0.2081}, {'feature': 'device_reuse_ratio', 'value': 0.0, 'model_importance': 0.0581}]",2,629.065189808089,1.0-autonomous,1788444328.4590104
comp_1524,0.0,RELEASE,"[{'feature': 'instrument_reuse_ratio', 'value': 0.168, 'model_importance': 0.3574}, {'feature': 'cluster_size', 'value': 1.0, 'model_importance': 0.2892}, {'feature': 'n_referral_edges', 'value': 0.0, 'model_importance': 0.2081}, {'feature': 'device_reuse_ratio', 'value': 0.0, 'model_importance': 0.0581}]",1,447.9732849754516,1.0-autonomous,1788444328.4767888
comp_1525,0.0,RELEASE,"[{'feature': 'instrument_reuse_ratio', 'value': 0.0, 'model_importance': 0.3574}, {'feature': 'cluster_size', 'value': 1.0, 'model_importance': 0.2892}, {'feature': 'n_referral_edges', 'value': 0.0, 'model_importance': 0.2081}, {'feature': 'device_reuse_ratio', 'value': 0.0, 'model_importance': 0.0581}]",1,284.96173237071105,1.0-autonomous,1788444328.4948874
comp_1526,0.0,RELEASE,"[{'feature': 'instrument_reuse_ratio', 'value': 0.0, 'model_importance': 0.3574}, {'feature': 'cluster_size', 'value': 1.0, 'model_importance': 0.2892}, {'feature': 'n_referral_edges', 'value': 0.0, 'model_importance': 0.2081}, {'feature': 'device_reuse_ratio', 'value': 0.068, 'model_importance': 0.0581}]",1,381.3993929992299,1.0-autonomous,1788444328.5078008
comp_1527,0.0,RELEASE,"[{'feature': 'instrument_reuse_ratio', 'value': 0.519, 'model_importance': 0.3574}, {'feature': 'cluster_size', 'value': 1.0, 'model_importance': 0.2892}, {'feature': 'n_referral_edges', 'value': 0.0, 'model_importance': 0.2081}, {'feature': 'device_reuse_ratio', 'value': 0.063, 'model_importance': 0.0581}]",1,103.45452043375728,1.0-autonomous,1788444328.5218072
comp_1528,0.0,RELEASE,"[{'feature': 'instrument_reuse_ratio', 'value': 0.0, 'model_importance': 0.3574}, {'feature': 'cluster_size', 'value': 1.0, 'model_importance': 0.2892}, {'feature': 'n_referral_edges', 'value': 0.0, 'model_importance': 0.2081}, {'feature': 'device_reuse_ratio', 'value': 0.018, 'model_importance': 0.0581}]",1,207.58168182284285,1.0-autonomous,1788444328.5340736
comp_1529,0.0,RELEASE,"[{'feature': 'instrument_reuse_ratio', 'value': 0.0, 'model_importance': 0.3574}, {'feature': 'cluster_size', 'value': 1.0, 'model_importance': 0.2892}, {'feature': 'n_referral_edges', 'value': 0.0, 'model_importance': 0.2081}, {'feature': 'device_reuse_ratio', 'value': 0.159, 'model_importance': 0.0581}]",1,157.67011584827242,1.0-autonomous,1788444328.5463066
comp_153,0.0,RELEASE,"[{'feature': 'instrument_reuse_ratio', 'value': 0.029, 'model_importance': 0.3574}, {'feature': 'cluster_size', 'value': 1.0, 'model_importance': 0.2892}, {'feature': 'n_referral_edges', 'value': 0.0, 'model_importance': 0.2081}, {'feature': 'device_reuse_ratio', 'value': 0.0, 'model_importance': 0.0581}]",1,374.7767951921068,1.0-autonomous,1788444328.5634573
comp_1530,0.0,RELEASE,"[{'feature': 'instrument_reuse_ratio', 'value': 0.157, 'model_importance': 0.3574}, {'feature': 'cluster_size', 'value': 1.0, 'model_importance': 0.2892}, {'feature': 'n_referral_edges', 'value': 0.0, 'model_importance': 0.2081}, {'feature': 'device_reuse_ratio', 'value': 0.0, 'model_importance': 0.0581}]",1,422.888699975136,1.0-autonomous,1788444328.5763319
comp_1531,0.0,RELEASE,"[{'feature': 'instrument_reuse_ratio', 'value': 0.0, 'model_importance': 0.3574}, {'feature': 'cluster_size', 'value': 1.0, 'model_importance': 0.2892}, {'feature': 'n_referral_edges', 'value': 0.0, 'model_importance': 0.2081}, {'feature': 'device_reuse_ratio', 'value': 0.117, 'model_importance': 0.0581}]",1,158.24881942161133,1.0-autonomous,1788444328.58975
comp_1532,0.0,RELEASE,"[{'feature': 'instrument_reuse_ratio', 'value': 0.048, 'model_importance': 0.3574}, {'feature': 'cluster_size', 'value': 2.0, 'model_importance': 0.2892}, {'feature': 'n_referral_edges', 'value': 1.0, 'model_importance': 0.2081}, {'feature': 'device_reuse_ratio', 'value': 0.093, 'model_importance': 0.0581}]",2,623.3494415927454,1.0-autonomous,1788444328.6025524
comp_1533,0.0,RELEASE,"[{'feature': 'instrument_reuse_ratio', 'value': 0.0, 'model_importance': 0.3574}, {'feature': 'cluster_size', 'value': 1.0, 'model_importance': 0.2892}, {'feature': 'n_referral_edges', 'value': 0.0, 'model_importance': 0.2081}, {'feature': 'device_reuse_ratio', 'value': 0.171, 'model_importance': 0.0581}]",1,479.1271894435868,1.0-autonomous,1788444328.6116009
comp_1534,0.0,RELEASE,"[{'feature': 'instrument_reuse_ratio', 'value': 0.108, 'model_importance': 0.3574}, {'feature': 'cluster_size', 'value': 1.0, 'model_importance': 0.2892}, {'feature': 'n_referral_edges', 'value': 0.0, 'model_importance': 0.2081}, {'feature': 'device_reuse_ratio', 'value': 0.064, 'model_importance': 0.0581}]",1,177.57131290783306,1.0-autonomous,1788444328.6360807
comp_1535,0.0,RELEASE,"[{'feature': 'instrument_reuse_ratio', 'value': 0.031, 'model_importance': 0.3574}, {'feature': 'cluster_size', 'value': 1.0, 'model_importance': 0.2892}, {'feature': 'n_referral_edges', 'value': 0.0, 'model_importance': 0.2081}, {'feature': 'device_reuse_ratio', 'value': 0.0, 'model_importance': 0.0581}]",1,444.30258945373134,1.0-autonomous,1788444328.6517324
comp_1536,0.0,RELEASE,"[{'feature': 'instrument_reuse_ratio', 'value': 0.0, 'model_importance': 0.3574}, {'feature': 'cluster_size', 'value': 1.0, 'model_importance': 0.2892}, {'feature': 'n_referral_edges', 'value': 0.0, 'model_importance': 0.2081}, {'feature': 'device_reuse_ratio', 'value': 0.058, 'model_importance': 0.0581}]",1,57.07837905074853,1.0-autonomous,1788444328.6603184
comp_1537,0.0,RELEASE,"[{'feature': 'instrument_reuse_ratio', 'value': 0.0, 'model_importance': 0.3574}, {'feature': 'cluster_size', 'value': 1.0, 'model_importance': 0.2892}, {'feature': 'n_referral_edges', 'value': 0.0, 'model_importance': 0.2081}, {'feature': 'device_reuse_ratio', 'value': 0.0, 'model_importance': 0.0581}]",1,255.00129664123503,1.0-autonomous,1788444328.6759696
comp_1538,0.0,RELEASE,"[{'feature': 'instrument_reuse_ratio', 'value': 0.0, 'model_importance': 0.3574}, {'feature': 'cluster_size', 'value': 1.0, 'model_importance': 0.2892}, {'feature': 'n_referral_edges', 'value': 0.0, 'model_importance': 0.2081}, {'feature': 'device_reuse_ratio', 'value': 0.0, 'model_importance': 0.0581}]",1,142.49897293188346,1.0-autonomous,1788444328.6898887
comp_1539,0.0,RELEASE,"[{'feature': 'instrument_reuse_ratio', 'value': 0.155, 'model_importance': 0.3574}, {'feature': 'cluster_size', 'value': 1.0, 'model_importance': 0.2892}, {'feature': 'n_referral_edges', 'value': 0.0, 'model_importance': 0.2081}, {'feature': 'device_reuse_ratio', 'value': 0.093, 'model_importance': 0.0581}]",1,107.36173441292102,1.0-autonomous,1788444328.7020168
comp_154,1.0,BLOCK_BONUS,"[{'feature': 'instrument_reuse_ratio', 'value': 0.206, 'model_importance': 0.3574}, {'feature': 'cluster_size', 'value': 14.0, 'model_importance': 0.2892}, {'feature': 'n_referral_edges', 'value': 13.0, 'model_importance': 0.2081}, {'feature': 'device_reuse_ratio', 'value': 0.848, 'model_importance': 0.0581}]",14,3808.03937832842,1.0-autonomous,1788444328.709789
comp_1540,0.0,RELEASE,"[{'feature': 'instrument_reuse_ratio', 'value': 0.0, 'model_importance': 0.3574}, {'feature': 'cluster_size', 'value': 1.0, 'model_importance': 0.2892}, {'feature': 'n_referral_edges', 'value': 0.0, 'model_importance': 0.2081}, {'feature': 'device_reuse_ratio', 'value': 0.049, 'model_importance': 0.0581}]",1,78.1283382154847,1.0-autonomous,1788444328.7267432
comp_1541,0.0,RELEASE,"[{'feature': 'instrument_reuse_ratio', 'value': 0.261, 'model_importance': 0.3574}, {'feature': 'cluster_size', 'value': 1.0, 'model_importance': 0.2892}, {'feature': 'n_referral_edges', 'value': 0.0, 'model_importance': 0.2081}, {'feature': 'device_reuse_ratio', 'value': 0.0, 'model_importance': 0.0581}]",1,455.1103277141062,1.0-autonomous,1788444328.7348628
comp_1542,0.0,RELEASE,"[{'feature': 'instrument_reuse_ratio', 'value': 0.0, 'model_importance': 0.3574}, {'feature': 'cluster_size', 'value': 1.0, 'model_importance': 0.2892}, {'feature': 'n_referral_edges', 'value': 0.0, 'model_importance': 0.2081}, {'feature': 'device_reuse_ratio', 'value': 0.0, 'model_importance': 0.0581}]",1,511.6869755842131,1.0-autonomous,1788444328.745591
comp_1543,0.0,RELEASE,"[{'feature': 'instrument_reuse_ratio', 'value': 0.099, 'model_importance': 0.3574}, {'feature': 'cluster_size', 'value': 1.0, 'model_importance': 0.2892}, {'feature': 'n_referral_edges', 'value': 0.0, 'model_importance': 0.2081}, {'feature': 'device_reuse_ratio', 'value': 0.0, 'model_importance': 0.0581}]",1,525.5416718705005,1.0-autonomous,1788444328.760349
comp_1544,0.0,RELEASE,"[{'feature': 'instrument_reuse_ratio', 'value': 0.0, 'model_importance': 0.3574}, {'feature': 'cluster_size', 'value': 1.0, 'model_importance': 0.2892}, {'feature': 'n_referral_edges', 'value': 0.0, 'model_importance': 0.2081}, {'feature': 'device_reuse_ratio', 'value': 0.0, 'model_importance': 0.0581}]",1,434.4948837517257,1.0-autonomous,1788444328.7701344
comp_1545,0.0,RELEASE,"[{'feature': 'instrument_reuse_ratio', 'value': 0.112, 'model_importance': 0.3574}, {'feature': 'cluster_size', 'value': 1.0, 'model_importance': 0.2892}, {'feature': 'n_referral_edges', 'value': 0.0, 'model_importance': 0.2081}, {'feature': 'device_reuse_ratio', 'value': 0.0, 'model_importance': 0.0581}]",1,55.878512106054885,1.0-autonomous,1788444328.784826
comp_1546,0.0,RELEASE,"[{'feature': 'instrument_reuse_ratio', 'value': 0.009, 'model_importance': 0.3574}, {'feature': 'cluster_size', 'value': 1.0, 'model_importance': 0.2892}, {'feature': 'n_referral_edges', 'value': 0.0, 'model_importance': 0.2081}, {'feature': 'device_reuse_ratio', 'value': 0.0, 'model_importance': 0.0581}]",1,309.1571757628913,1.0-autonomous,1788444328.7942774
comp_1547,0.9994,BLOCK_BONUS,"[{'feature': 'instrument_reuse_ratio', 'value': 0.426, 'model_importance': 0.3574}, {'feature': 'cluster_size', 'value': 4.0, 'model_importance': 0.2892}, {'feature': 'n_referral_edges', 'value': 3.0, 'model_importance': 0.2081}, {'feature': 'device_reuse_ratio', 'value': 0.644, 'model_importance': 0.0581}]",4,826.5351970252602,1.0-autonomous,1788444328.8041692
comp_1548,0.0,RELEASE,"[{'feature': 'instrument_reuse_ratio', 'value': 0.212, 'model_importance': 0.3574}, {'feature': 'cluster_size', 'value': 1.0, 'model_importance': 0.2892}, {'feature': 'n_referral_edges', 'value': 0.0, 'model_importance': 0.2081}, {'feature': 'device_reuse_ratio', 'value': 0.061, 'model_importance': 0.0581}]",1,470.0480244640211,1.0-autonomous,1788444328.817408
comp_1549,0.0,RELEASE,"[{'feature': 'instrument_reuse_ratio', 'value': 0.0, 'model_importance': 0.3574}, {'feature': 'cluster_size', 'value': 1.0, 'model_importance': 0.2892}, {'feature': 'n_referral_edges', 'value': 0.0, 'model_importance': 0.2081}, {'feature': 'device_reuse_ratio', 'value': 0.0, 'model_importance': 0.0581}]",1,290.1698243866625,1.0-autonomous,1788444328.8276403
comp_155,0.0,RELEASE,"[{'feature': 'instrument_reuse_ratio', 'value': 0.0, 'model_importance': 0.3574}, {'feature': 'cluster_size', 'value': 1.0, 'model_importance': 0.2892}, {'feature': 'n_referral_edges', 'value': 0.0, 'model_importance': 0.2081}, {'feature': 'device_reuse_ratio', 'value': 0.0, 'model_importance': 0.0581}]",1,323.61015401726104,1.0-autonomous,1788444328.836144
comp_1550,0.0,RELEASE,"[{'feature': 'instrument_reuse_ratio', 'value': 0.0, 'model_importance': 0.3574}, {'feature': 'cluster_size', 'value': 1.0, 'model_importance': 0.2892}, {'feature': 'n_referral_edges', 'value': 0.0, 'model_importance': 0.2081}, {'feature': 'device_reuse_ratio', 'value': 0.121, 'model_importance': 0.0581}]",1,366.5465776663505,1.0-autonomous,1788444328.845205
comp_1551,0.0,RELEASE,"[{'feature': 'instrument_reuse_ratio', 'value': 0.087, 'model_importance': 0.3574}, {'feature': 'cluster_size', 'value': 1.0, 'model_importance': 0.2892}, {'feature': 'n_referral_edges', 'value': 0.0, 'model_importance': 0.2081}, {'feature': 'device_reuse_ratio', 'value': 0.0, 'model_importance': 0.0581}]",1,197.00617960212588,1.0-autonomous,1788444328.8586917
